As of Date,Company,Account,AU,Currency,Primary Account,Secondary Account,GL Balance,IHub Balance,Balance Difference,Match Status
2024-05-29,Gamma Inc,10010,10,USD,TAXES,ACCRUED LIABILITIES,67650.88,67650.88,0.0,Match
2024-05-30,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,71582.26,71582.26,0.0,Match
2024-05-30,Beta Ltd,10001,5,GBP,LOANS,DEFERRED COSTS,55241.01,55241.01,0.0,Match
2024-05-30,Zeta Group,10001,5,GBP,LOANS,DEFERRED COSTS,66967.06,66967.06,0.0,Match
2024-05-30,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,79587.4,79587.4,0.0,Match
2024-05-30,Delta LLC,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,66882.16,66882.16,0.0,Match
2024-05-30,Alpha Corp,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,4231.5,4231.5,0.0,Match
2024-05-30,Delta LLC,10004,2,CAD,EQUITY,RETAINED EARNINGS,2253.79,2253.79,0.0,Match
2024-05-30,Alpha Corp,10004,2,CAD,EQUITY,RETAINED EARNINGS,25423.45,25423.45,0.0,Match
2024-05-30,Zeta Group,10004,2,JPY,EQUITY,RETAINED EARNINGS,70028.73,70028.73,0.0,Match
2024-05-30,Delta LLC,10004,2,GBP,EQUITY,RETAINED EARNINGS,7315.88,7315.88,0.0,Match
2024-05-30,Alpha Corp,10005,6,CAD,REVENUE,EXPENSES,23989.21,23989.21,0.0,Match
2024-05-30,Delta LLC,10005,6,GBP,REVENUE,EXPENSES,86691.36,86691.36,0.0,Match
2024-05-30,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,86508.69,86508.69,0.0,Match
2024-05-30,Delta LLC,10006,4,EUR,FIXED ASSETS,DEPRECIATION,99499.9,99499.9,0.0,Match
2024-05-30,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,48105.27,48105.27,0.0,Match
2024-05-30,Gamma Inc,10008,1,USD,INVENTORY,COST OF GOODS SOLD,14265.07,14265.07,0.0,Match
2024-05-30,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,7059.96,5828.34,1231.62,Break
2024-05-30,Zeta Group,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,13009.03,13009.03,0.0,Match
2024-05-30,Zeta Group,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,97045.77,97045.77,0.0,Match
2024-05-31,Alpha Corp,10001,5,EUR,LOANS,DEFERRED COSTS,63823.06,63823.06,0.0,Match
2024-05-31,Gamma Inc,10001,5,JPY,LOANS,DEFERRED COSTS,77174.21,77174.21,0.0,Match
2024-05-31,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,88296.92,88296.92,0.0,Match
2024-05-31,Gamma Inc,10004,2,EUR,EQUITY,RETAINED EARNINGS,25440.87,25440.87,0.0,Match
2024-05-31,Gamma Inc,10006,4,GBP,FIXED ASSETS,DEPRECIATION,43804.01,43804.01,0.0,Match
2024-05-31,Gamma Inc,10007,8,EUR,BONDS,INTEREST PAYABLE,41113.35,41113.35,0.0,Match
2024-05-31,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,17831.8,17831.8,0.0,Match
2024-05-31,Delta LLC,10008,1,USD,INVENTORY,COST OF GOODS SOLD,98291.05,98291.05,0.0,Match
2024-05-31,Gamma Inc,10008,1,USD,INVENTORY,COST OF GOODS SOLD,89502.34,89502.34,0.0,Match
2024-05-31,Delta LLC,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,81461.23,81461.23,0.0,Match
2024-05-31,Zeta Group,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,38026.92,38026.92,0.0,Match
2024-06-01,Beta Ltd,10002,3,GBP,CASH,ACCOUNTS PAYABLE,70245.96,70245.96,0.0,Match
2024-06-01,Zeta Group,10002,3,CAD,CASH,ACCOUNTS PAYABLE,36986.62,36986.62,0.0,Match
2024-06-01,Beta Ltd,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,34483.74,34483.74,0.0,Match
2024-06-01,Beta Ltd,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,12864.95,12864.95,0.0,Match
2024-06-01,Gamma Inc,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,60386.83,60386.83,0.0,Match
2024-06-01,Delta LLC,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,86445.13,86445.13,0.0,Match
2024-06-01,Zeta Group,10004,2,GBP,EQUITY,RETAINED EARNINGS,3125.78,3125.78,0.0,Match
2024-06-01,Beta Ltd,10004,2,GBP,EQUITY,RETAINED EARNINGS,48418.17,48418.17,0.0,Match
2024-06-01,Delta LLC,10004,2,GBP,EQUITY,RETAINED EARNINGS,42058.21,41145.22,912.99,Break
2024-06-01,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,78672.98,78672.98,0.0,Match
2024-06-01,Zeta Group,10006,4,CAD,FIXED ASSETS,DEPRECIATION,60228.72,61131.59,-902.87,Break
2024-06-01,Delta LLC,10006,4,JPY,FIXED ASSETS,DEPRECIATION,63346.54,63346.54,0.0,Match
2024-06-01,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,46094.38,46094.38,0.0,Match
2024-06-01,Zeta Group,10010,10,GBP,TAXES,ACCRUED LIABILITIES,66797.95,66797.95,0.0,Match
2024-06-01,Beta Ltd,10010,10,EUR,TAXES,ACCRUED LIABILITIES,40347.56,40347.56,0.0,Match
2024-06-01,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,52813.16,52813.16,0.0,Match
2024-06-02,Beta Ltd,10001,5,EUR,LOANS,DEFERRED COSTS,13721.3,13721.3,0.0,Match
2024-06-02,Beta Ltd,10001,5,USD,LOANS,DEFERRED COSTS,61115.19,61115.19,0.0,Match
2024-06-02,Zeta Group,10004,2,CAD,EQUITY,RETAINED EARNINGS,63220.62,63220.62,0.0,Match
2024-06-02,Zeta Group,10004,2,USD,EQUITY,RETAINED EARNINGS,84335.36,84335.36,0.0,Match
2024-06-02,Gamma Inc,10005,6,EUR,REVENUE,EXPENSES,73728.33,73728.33,0.0,Match
2024-06-02,Alpha Corp,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,54283.35,54283.35,0.0,Match
2024-06-02,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,69234.51,69234.51,0.0,Match
2024-06-02,Gamma Inc,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,81364.53,81364.53,0.0,Match
2024-06-02,Alpha Corp,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,78228.79,78228.79,0.0,Match
2024-06-03,Delta LLC,10002,3,JPY,CASH,ACCOUNTS PAYABLE,4445.4,4445.4,0.0,Match
2024-06-03,Delta LLC,10002,3,EUR,CASH,ACCOUNTS PAYABLE,3770.29,3770.29,0.0,Match
2024-06-03,Alpha Corp,10002,3,JPY,CASH,ACCOUNTS PAYABLE,10274.97,10274.97,0.0,Match
2024-06-03,Alpha Corp,10002,3,CAD,CASH,ACCOUNTS PAYABLE,22617.07,22617.07,0.0,Match
2024-06-03,Beta Ltd,10004,2,USD,EQUITY,RETAINED EARNINGS,33645.18,33645.18,0.0,Match
2024-06-03,Gamma Inc,10004,2,JPY,EQUITY,RETAINED EARNINGS,20581.86,20581.86,0.0,Match
2024-06-03,Beta Ltd,10004,2,GBP,EQUITY,RETAINED EARNINGS,98592.29,98592.29,0.0,Match
2024-06-03,Gamma Inc,10006,4,GBP,FIXED ASSETS,DEPRECIATION,32071.76,32071.76,0.0,Match
2024-06-03,Gamma Inc,10006,4,GBP,FIXED ASSETS,DEPRECIATION,84281.32,84281.32,0.0,Match
2024-06-03,Alpha Corp,10006,4,GBP,FIXED ASSETS,DEPRECIATION,4863.88,4863.88,0.0,Match
2024-06-03,Zeta Group,10006,4,USD,FIXED ASSETS,DEPRECIATION,43845.86,43845.86,0.0,Match
2024-06-03,Delta LLC,10007,8,CAD,BONDS,INTEREST PAYABLE,96813.04,97725.77,-912.73,Break
2024-06-03,Delta LLC,10007,8,CAD,BONDS,INTEREST PAYABLE,22581.33,22581.33,0.0,Match
2024-06-03,Beta Ltd,10007,8,JPY,BONDS,INTEREST PAYABLE,88878.87,88878.87,0.0,Match
2024-06-03,Beta Ltd,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,34987.17,34987.17,0.0,Match
2024-06-03,Beta Ltd,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,7447.31,7447.31,0.0,Match
2024-06-03,Delta LLC,10008,1,USD,INVENTORY,COST OF GOODS SOLD,44632.74,44632.74,0.0,Match
2024-06-03,Gamma Inc,10010,10,EUR,TAXES,ACCRUED LIABILITIES,3323.59,3323.59,0.0,Match
2024-06-03,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,93760.44,93760.44,0.0,Match
2024-06-03,Gamma Inc,10010,10,GBP,TAXES,ACCRUED LIABILITIES,50914.69,50914.69,0.0,Match
2024-06-03,Gamma Inc,10010,10,CAD,TAXES,ACCRUED LIABILITIES,33816.6,33816.6,0.0,Match
2024-06-04,Delta LLC,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,3142.86,3142.86,0.0,Match
2024-06-04,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,5904.5,5904.5,0.0,Match
2024-06-04,Zeta Group,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,97016.14,97016.14,0.0,Match
2024-06-04,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,82283.9,83087.92,-804.02,Break
2024-06-04,Alpha Corp,10007,8,JPY,BONDS,INTEREST PAYABLE,65614.47,65614.47,0.0,Match
2024-06-04,Delta LLC,10007,8,CAD,BONDS,INTEREST PAYABLE,84379.37,84379.37,0.0,Match
2024-06-04,Gamma Inc,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,51683.5,51683.5,0.0,Match
2024-06-04,Beta Ltd,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,21250.71,21250.71,0.0,Match
2024-06-04,Zeta Group,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,65846.37,65846.37,0.0,Match
2024-06-04,Alpha Corp,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,56829.74,56829.74,0.0,Match
2024-06-05,Delta LLC,10004,2,CAD,EQUITY,RETAINED EARNINGS,43379.78,43379.78,0.0,Match
2024-06-05,Alpha Corp,10004,2,CAD,EQUITY,RETAINED EARNINGS,56480.72,56480.72,0.0,Match
2024-06-05,Delta LLC,10004,2,USD,EQUITY,RETAINED EARNINGS,33245.75,33245.75,0.0,Match
2024-06-05,Beta Ltd,10004,2,CAD,EQUITY,RETAINED EARNINGS,61826.02,61826.02,0.0,Match
2024-06-05,Alpha Corp,10005,6,JPY,REVENUE,EXPENSES,48992.44,48992.44,0.0,Match
2024-06-05,Delta LLC,10005,6,USD,REVENUE,EXPENSES,9770.86,9770.86,0.0,Match
2024-06-05,Beta Ltd,10005,6,CAD,REVENUE,EXPENSES,20609.79,20609.79,0.0,Match
2024-06-05,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,63309.1,63309.1,0.0,Match
2024-06-05,Beta Ltd,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,43116.34,43116.34,0.0,Match
2024-06-05,Delta LLC,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,18132.61,19235.84,-1103.23,Break
2024-06-05,Alpha Corp,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,94647.14,94647.14,0.0,Match
2024-06-06,Alpha Corp,10001,5,USD,LOANS,DEFERRED COSTS,42090.52,42090.52,0.0,Match
2024-06-06,Zeta Group,10001,5,JPY,LOANS,DEFERRED COSTS,8638.44,8638.44,0.0,Match
2024-06-06,Gamma Inc,10001,5,JPY,LOANS,DEFERRED COSTS,73938.85,73938.85,0.0,Match
2024-06-06,Delta LLC,10002,3,CAD,CASH,ACCOUNTS PAYABLE,24986.08,24986.08,0.0,Match
2024-06-06,Zeta Group,10002,3,USD,CASH,ACCOUNTS PAYABLE,69178.93,69178.93,0.0,Match
2024-06-06,Gamma Inc,10002,3,CAD,CASH,ACCOUNTS PAYABLE,66616.45,66616.45,0.0,Match
2024-06-06,Beta Ltd,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,57271.34,57271.34,0.0,Match
2024-06-06,Zeta Group,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,60772.79,59767.26,1005.53,Break
2024-06-06,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,11877.04,11877.04,0.0,Match
2024-06-06,Zeta Group,10007,8,JPY,BONDS,INTEREST PAYABLE,68126.7,68126.7,0.0,Match
2024-06-06,Delta LLC,10007,8,USD,BONDS,INTEREST PAYABLE,72480.92,73541.68,-1060.76,Break
2024-06-06,Zeta Group,10007,8,CAD,BONDS,INTEREST PAYABLE,60492.8,60492.8,0.0,Match
2024-06-06,Alpha Corp,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,54704.56,54704.56,0.0,Match
2024-06-06,Alpha Corp,10008,1,CAD,INVENTORY,COST OF GOODS SOLD,2453.76,2453.76,0.0,Match
2024-06-06,Zeta Group,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,67724.2,67724.2,0.0,Match
2024-06-06,Delta LLC,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,34819.88,34819.88,0.0,Match
2024-06-06,Delta LLC,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,9419.09,9419.09,0.0,Match
2024-06-06,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,42004.86,41044.91,959.95,Break
2024-06-06,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,23783.9,23783.9,0.0,Match
2024-06-06,Zeta Group,10010,10,EUR,TAXES,ACCRUED LIABILITIES,98361.07,98361.07,0.0,Match
2024-06-06,Zeta Group,10010,10,CAD,TAXES,ACCRUED LIABILITIES,2062.11,2062.11,0.0,Match
2024-06-06,Gamma Inc,10010,10,JPY,TAXES,ACCRUED LIABILITIES,12187.25,12187.25,0.0,Match
2024-06-07,Gamma Inc,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,9691.04,9691.04,0.0,Match
2024-06-07,Zeta Group,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,52703.63,52703.63,0.0,Match
2024-06-07,Alpha Corp,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,44724.13,44724.13,0.0,Match
2024-06-07,Delta LLC,10004,2,USD,EQUITY,RETAINED EARNINGS,54087.27,54087.27,0.0,Match
2024-06-07,Delta LLC,10004,2,JPY,EQUITY,RETAINED EARNINGS,30913.71,32125.59,-1211.88,Break
2024-06-07,Delta LLC,10006,4,CAD,FIXED ASSETS,DEPRECIATION,34588.16,34588.16,0.0,Match
2024-06-07,Delta LLC,10006,4,USD,FIXED ASSETS,DEPRECIATION,23045.96,24012.14,-966.18,Break
2024-06-07,Gamma Inc,10006,4,USD,FIXED ASSETS,DEPRECIATION,93606.06,93606.06,0.0,Match
2024-06-07,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,48608.59,48608.59,0.0,Match
2024-06-07,Delta LLC,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,20285.33,20285.33,0.0,Match
2024-06-07,Delta LLC,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,92359.79,92359.79,0.0,Match
2024-06-07,Alpha Corp,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,43200.55,43200.55,0.0,Match
2024-06-07,Beta Ltd,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,24160.74,24160.74,0.0,Match
2024-06-08,Delta LLC,10001,5,EUR,LOANS,DEFERRED COSTS,28204.3,28204.3,0.0,Match
2024-06-08,Zeta Group,10001,5,EUR,LOANS,DEFERRED COSTS,79476.01,79476.01,0.0,Match
2024-06-08,Gamma Inc,10006,4,JPY,FIXED ASSETS,DEPRECIATION,76884.81,76884.81,0.0,Match
2024-06-08,Alpha Corp,10006,4,EUR,FIXED ASSETS,DEPRECIATION,26647.52,26647.52,0.0,Match
2024-06-08,Alpha Corp,10006,4,CAD,FIXED ASSETS,DEPRECIATION,48166.09,48166.09,0.0,Match
2024-06-08,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,56946.83,56946.83,0.0,Match
2024-06-08,Delta LLC,10010,10,EUR,TAXES,ACCRUED LIABILITIES,56515.35,56515.35,0.0,Match
2024-06-09,Beta Ltd,10002,3,USD,CASH,ACCOUNTS PAYABLE,25749.27,26838.42,-1089.15,Break
2024-06-09,Delta LLC,10002,3,CAD,CASH,ACCOUNTS PAYABLE,77898.68,77898.68,0.0,Match
2024-06-09,Beta Ltd,10004,2,JPY,EQUITY,RETAINED EARNINGS,12684.61,11714.96,969.65,Break
2024-06-09,Beta Ltd,10005,6,GBP,REVENUE,EXPENSES,17988.06,17988.06,0.0,Match
2024-06-09,Alpha Corp,10005,6,EUR,REVENUE,EXPENSES,14851.59,14851.59,0.0,Match
2024-06-09,Delta LLC,10007,8,EUR,BONDS,INTEREST PAYABLE,10991.71,10991.71,0.0,Match
2024-06-09,Delta LLC,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,62374.44,62374.44,0.0,Match
2024-06-09,Zeta Group,10009,9,USD,PREPAID EXPENSES,UNBILLED REVENUE,99294.31,99294.31,0.0,Match
2024-06-09,Zeta Group,10009,9,GBP,PREPAID EXPENSES,UNBILLED REVENUE,27782.2,27782.2,0.0,Match
2024-06-09,Beta Ltd,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,89789.44,89789.44,0.0,Match
2024-06-10,Delta LLC,10001,5,EUR,LOANS,DEFERRED COSTS,86770.46,86770.46,0.0,Match
2024-06-10,Alpha Corp,10001,5,USD,LOANS,DEFERRED COSTS,4643.76,4643.76,0.0,Match
2024-06-10,Alpha Corp,10002,3,USD,CASH,ACCOUNTS PAYABLE,72500.57,73175.31,-674.74,Break
2024-06-10,Beta Ltd,10002,3,GBP,CASH,ACCOUNTS PAYABLE,20805.85,20805.85,0.0,Match
2024-06-10,Gamma Inc,10002,3,USD,CASH,ACCOUNTS PAYABLE,5801.99,5801.99,0.0,Match
2024-06-10,Zeta Group,10002,3,EUR,CASH,ACCOUNTS PAYABLE,21380.43,21380.43,0.0,Match
2024-06-10,Zeta Group,10004,2,JPY,EQUITY,RETAINED EARNINGS,21300.91,21300.91,0.0,Match
2024-06-10,Zeta Group,10004,2,JPY,EQUITY,RETAINED EARNINGS,4666.99,4666.99,0.0,Match
2024-06-10,Alpha Corp,10004,2,GBP,EQUITY,RETAINED EARNINGS,43677.65,43677.65,0.0,Match
2024-06-10,Gamma Inc,10004,2,JPY,EQUITY,RETAINED EARNINGS,40089.41,40089.41,0.0,Match
2024-06-10,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,54433.12,54433.12,0.0,Match
2024-06-10,Beta Ltd,10006,4,USD,FIXED ASSETS,DEPRECIATION,64460.61,64460.61,0.0,Match
2024-06-10,Gamma Inc,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,46583.93,46583.93,0.0,Match
2024-06-10,Gamma Inc,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,42696.63,42696.63,0.0,Match
2024-06-10,Beta Ltd,10009,9,JPY,PREPAID EXPENSES,UNBILLED REVENUE,30636.63,30636.63,0.0,Match
2024-06-10,Gamma Inc,10009,9,CAD,PREPAID EXPENSES,UNBILLED REVENUE,7341.83,7341.83,0.0,Match
2024-06-11,Beta Ltd,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,19108.3,19108.3,0.0,Match
2024-06-11,Delta LLC,10003,7,CAD,INVESTMENTS,ACCOUNTS RECEIVABLE,85697.83,85697.83,0.0,Match
2024-06-11,Alpha Corp,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,50686.25,50686.25,0.0,Match
2024-06-11,Zeta Group,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,52262.32,52262.32,0.0,Match
2024-06-11,Delta LLC,10005,6,JPY,REVENUE,EXPENSES,90015.44,90015.44,0.0,Match
2024-06-11,Beta Ltd,10005,6,GBP,REVENUE,EXPENSES,85286.34,85286.34,0.0,Match
2024-06-11,Beta Ltd,10005,6,EUR,REVENUE,EXPENSES,99124.05,99124.05,0.0,Match
2024-06-11,Beta Ltd,10007,8,EUR,BONDS,INTEREST PAYABLE,37994.17,37994.17,0.0,Match
2024-06-11,Beta Ltd,10007,8,GBP,BONDS,INTEREST PAYABLE,32680.07,32680.07,0.0,Match
2024-06-11,Zeta Group,10007,8,USD,BONDS,INTEREST PAYABLE,8510.21,8510.21,0.0,Match
2024-06-11,Delta LLC,10007,8,CAD,BONDS,INTEREST PAYABLE,52170.47,52170.47,0.0,Match
2024-06-11,Gamma Inc,10010,10,EUR,TAXES,ACCRUED LIABILITIES,91171.1,91171.1,0.0,Match
2024-06-12,Zeta Group,10001,5,CAD,LOANS,DEFERRED COSTS,37800.81,37800.81,0.0,Match
2024-06-12,Delta LLC,10004,2,GBP,EQUITY,RETAINED EARNINGS,2495.09,3308.38,-813.29,Break
2024-06-12,Alpha Corp,10004,2,GBP,EQUITY,RETAINED EARNINGS,92192.38,92192.38,0.0,Match
2024-06-12,Delta LLC,10005,6,USD,REVENUE,EXPENSES,37375.14,37375.14,0.0,Match
2024-06-12,Beta Ltd,10005,6,CAD,REVENUE,EXPENSES,26023.52,26023.52,0.0,Match
2024-06-12,Beta Ltd,10006,4,CAD,FIXED ASSETS,DEPRECIATION,15300.51,15300.51,0.0,Match
2024-06-12,Beta Ltd,10006,4,GBP,FIXED ASSETS,DEPRECIATION,97476.73,97476.73,0.0,Match
2024-06-12,Alpha Corp,10006,4,USD,FIXED ASSETS,DEPRECIATION,32512.58,32512.58,0.0,Match
2024-06-12,Delta LLC,10007,8,GBP,BONDS,INTEREST PAYABLE,16179.94,16179.94,0.0,Match
2024-06-12,Zeta Group,10007,8,GBP,BONDS,INTEREST PAYABLE,50829.18,50829.18,0.0,Match
2024-06-12,Beta Ltd,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,21757.86,21757.86,0.0,Match
2024-06-12,Delta LLC,10010,10,CAD,TAXES,ACCRUED LIABILITIES,73558.72,73558.72,0.0,Match
2024-06-13,Alpha Corp,10003,7,USD,INVESTMENTS,ACCOUNTS RECEIVABLE,37812.24,37812.24,0.0,Match
2024-06-13,Zeta Group,10005,6,GBP,REVENUE,EXPENSES,66374.83,66374.83,0.0,Match
2024-06-13,Alpha Corp,10005,6,CAD,REVENUE,EXPENSES,44899.69,44899.69,0.0,Match
2024-06-13,Gamma Inc,10005,6,CAD,REVENUE,EXPENSES,88247.37,88247.37,0.0,Match
2024-06-13,Zeta Group,10007,8,GBP,BONDS,INTEREST PAYABLE,1532.57,274.51,1258.06,Break
2024-06-13,Zeta Group,10007,8,EUR,BONDS,INTEREST PAYABLE,57088.43,57088.43,0.0,Match
2024-06-13,Beta Ltd,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,3174.56,3174.56,0.0,Match
2024-06-13,Zeta Group,10008,1,EUR,INVENTORY,COST OF GOODS SOLD,23344.29,23344.29,0.0,Match
2024-06-13,Delta LLC,10008,1,USD,INVENTORY,COST OF GOODS SOLD,99955.77,99955.77,0.0,Match
2024-06-13,Delta LLC,10010,10,USD,TAXES,ACCRUED LIABILITIES,1845.71,1845.71,0.0,Match
2024-06-13,Zeta Group,10010,10,JPY,TAXES,ACCRUED LIABILITIES,11128.64,11128.64,0.0,Match
2024-06-13,Zeta Group,10010,10,GBP,TAXES,ACCRUED LIABILITIES,33068.93,33068.93,0.0,Match
2024-06-13,Beta Ltd,10010,10,GBP,TAXES,ACCRUED LIABILITIES,37335.01,37335.01,0.0,Match
2024-06-14,Beta Ltd,10001,5,JPY,LOANS,DEFERRED COSTS,98139.1,98139.1,0.0,Match
2024-06-14,Zeta Group,10001,5,GBP,LOANS,DEFERRED COSTS,92655.18,92655.18,0.0,Match
2024-06-14,Zeta Group,10001,5,JPY,LOANS,DEFERRED COSTS,45758.24,45758.24,0.0,Match
2024-06-14,Delta LLC,10002,3,USD,CASH,ACCOUNTS PAYABLE,61539.29,61539.29,0.0,Match
2024-06-14,Zeta Group,10002,3,CAD,CASH,ACCOUNTS PAYABLE,24301.49,23735.73,565.76,Break
2024-06-14,Beta Ltd,10002,3,USD,CASH,ACCOUNTS PAYABLE,47891.6,47891.6,0.0,Match
2024-06-14,Alpha Corp,10005,6,GBP,REVENUE,EXPENSES,22063.14,22063.14,0.0,Match
2024-06-14,Beta Ltd,10005,6,CAD,REVENUE,EXPENSES,40475.46,40475.46,0.0,Match
2024-06-14,Gamma Inc,10008,1,USD,INVENTORY,COST OF GOODS SOLD,13222.82,13222.82,0.0,Match
2024-06-14,Beta Ltd,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,21728.28,21728.28,0.0,Match
2024-06-14,Beta Ltd,10008,1,JPY,INVENTORY,COST OF GOODS SOLD,83532.53,83532.53,0.0,Match
2024-06-14,Gamma Inc,10008,1,GBP,INVENTORY,COST OF GOODS SOLD,19648.02,19648.02,0.0,Match
2024-06-14,Delta LLC,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,85677.56,85677.56,0.0,Match
2024-06-14,Delta LLC,10010,10,USD,TAXES,ACCRUED LIABILITIES,54777.87,54777.87,0.0,Match
2024-06-15,Delta LLC,10001,5,GBP,LOANS,DEFERRED COSTS,40123.18,40123.18,0.0,Match
2024-06-15,Alpha Corp,10001,5,CAD,LOANS,DEFERRED COSTS,99960.04,99960.04,0.0,Match
2024-06-15,Zeta Group,10001,5,CAD,LOANS,DEFERRED COSTS,77491.49,77491.49,0.0,Match
2024-06-15,Beta Ltd,10001,5,EUR,LOANS,DEFERRED COSTS,73695.12,73695.12,0.0,Match
2024-06-15,Alpha Corp,10002,3,EUR,CASH,ACCOUNTS PAYABLE,97500.93,97500.93,0.0,Match
2024-06-15,Delta LLC,10002,3,EUR,CASH,ACCOUNTS PAYABLE,26290.59,26290.59,0.0,Match
2024-06-15,Alpha Corp,10002,3,JPY,CASH,ACCOUNTS PAYABLE,27830.79,27830.79,0.0,Match
2024-06-15,Beta Ltd,10003,7,JPY,INVESTMENTS,ACCOUNTS RECEIVABLE,42315.77,42315.77,0.0,Match
2024-06-15,Delta LLC,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,17375.46,17375.46,0.0,Match
2024-06-15,Beta Ltd,10003,7,GBP,INVESTMENTS,ACCOUNTS RECEIVABLE,89870.73,89870.73,0.0,Match
2024-06-15,Zeta Group,10003,7,EUR,INVESTMENTS,ACCOUNTS RECEIVABLE,99307.38,99307.38,0.0,Match
2024-06-15,Zeta Group,10004,2,USD,EQUITY,RETAINED EARNINGS,45934.55,45934.55,0.0,Match
2024-06-15,Alpha Corp,10004,2,USD,EQUITY,RETAINED EARNINGS,97524.74,97524.74,0.0,Match
2024-06-15,Zeta Group,10007,8,USD,BONDS,INTEREST PAYABLE,14636.74,14636.74,0.0,Match
2024-06-15,Zeta Group,10007,8,EUR,BONDS,INTEREST PAYABLE,98991.11,98991.11,0.0,Match
2024-06-15,Beta Ltd,10009,9,EUR,PREPAID EXPENSES,UNBILLED REVENUE,14555.22,14555.22,0.0,Match
